t,queue_length,active,arrived,handled,completed,timed_out,rejected,avg_latency,slowdown,drop_p
438288,3274,75,8,0,0,0,0,NaN,0.9020520699614315,0
438304,3282,75,0,3,0,3,0,NaN,0.9018986068648635,0
438320,3279,75,1,3,3,0,0,29466.666666666668,0.9017451760768104,0
438336,3277,75,1,2,0,2,0,NaN,0.9015917775891962,0
438352,3276,75,3,3,1,2,0,29760,0.9014384113939431,0
438368,3276,75,1,3,1,2,0,29520,0.9012850774829791,0
438384,3274,75,4,0,0,0,0,NaN,0.9011317758482317,0
438400,3278,75,0,0,0,0,0,NaN,0.9009785064816334,0
438416,3278,75,1,3,1,2,0,29952,0.9008252693751175,0
438432,3276,75,1,1,1,0,0,29504,0.9006720645206194,0
438448,3276,75,1,5,1,4,0,29520,0.900518891910078,0
438464,3272,75,1,2,1,1,0,29824,0.9003657515354326,0
438480,3271,75,1,2,1,1,0,29568,0.9002126433886276,0
438496,3270,75,0,0,0,0,0,NaN,0.9000595674616068,0
438512,3270,75,1,2,1,1,0,29616,0.8999065237463186,0
438528,3269,75,0,1,0,1,0,NaN,0.8997535122347122,0
438544,3268,75,2,2,1,1,0,29968,0.8996005329187405,0
438560,3268,75,2,3,2,1,0,29600,0.8994475857903568,0
438576,3267,75,0,3,0,3,0,NaN,0.8992946708415197,0
438592,3264,75,1,1,1,0,0,29696,0.8991417880641861,0
438608,3264,75,0,2,2,0,0,29816,0.8989889374503193,0
438624,3262,75,2,2,0,2,0,NaN,0.8988361189918813,0
438640,3262,75,1,0,0,0,0,NaN,0.89868333268084,0
438656,3263,75,4,2,1,1,0,29760,0.8985305785091621,0
438672,3265,75,0,3,2,1,0,29808,0.89837785646882,0
438688,3262,75,0,1,0,1,0,NaN,0.8982251665517849,0
438704,3261,75,1,1,0,1,0,NaN,0.8980725087500335,0
438720,3261,75,7,5,1,4,0,29904,0.8979198830555424,0
438736,3263,75,1,1,0,1,0,NaN,0.8977672894602918,0
438752,3263,75,1,2,2,0,0,29608,0.8976147279562651,0
438768,3262,75,2,0,0,0,0,NaN,0.8974621985354453,0
438784,3264,75,1,0,0,0,0,NaN,0.8973097011898207,0
438800,3265,75,1,1,0,1,0,NaN,0.897157235911379,0
438816,3265,75,1,3,2,1,0,29936,0.897004802692113,0
438832,3263,75,0,0,0,0,0,NaN,0.8968524015240155,0
438848,3263,75,1,3,2,1,0,29856,0.8967000323990836,0
438864,3261,75,0,2,1,1,0,29216,0.8965476953093143,0
438880,3259,75,2,1,1,0,0,29600,0.8963953902467102,0
438896,3260,75,5,2,1,1,0,29856,0.8962431172032727,0
438912,3263,75,2,3,2,1,0,29632,0.8960908761710084,0
438928,3262,75,1,4,1,3,0,29632,0.8959386671419236,0
438944,3259,75,1,7,1,6,0,29552,0.8957864901080296,0
438960,3253,75,0,3,0,3,0,NaN,0.8956343450613372,0
438976,3250,75,2,1,0,1,0,NaN,0.8954822319938626,0
438992,3251,75,1,0,0,0,0,NaN,0.8953301508976214,0
439008,3252,75,1,1,0,1,0,NaN,0.8951781017646334,0
439024,3252,75,1,0,0,0,0,NaN,0.8950260845869193,0
439040,3253,75,2,2,2,0,0,29528,0.8948740993565034,0
439056,3253,75,1,3,2,1,0,29680,0.8947221460654127,0
439072,3251,75,1,3,0,3,0,NaN,0.8945702247056733,0
439088,3249,75,1,0,0,0,0,NaN,0.894418335269318,0
439104,3250,75,1,2,1,1,0,29680,0.8942664777483785,0
439120,3249,75,2,1,0,1,0,NaN,0.8941146521348905,0
439136,3250,75,2,3,2,1,0,29288,0.8939628584208908,0
439152,3249,75,1,0,0,0,0,NaN,0.8938110965984208,0
439168,3250,75,0,1,1,0,0,29152,0.8936593666595208,0
439184,3249,75,6,1,0,1,0,NaN,0.8935076685962366,0
439200,3254,75,1,2,2,0,0,29536,0.8933560024006135,0
439216,3253,75,1,2,1,1,0,29792,0.8932043680647023,0
439232,3252,75,1,0,0,0,0,NaN,0.8930527655805526,0
439248,3253,75,0,1,0,1,0,NaN,0.8929011949402189,0
439264,3252,75,7,1,1,0,0,29872,0.8927496561357564,0
439280,3258,75,2,0,0,0,0,NaN,0.8925981491592242,0
439296,3260,75,3,2,0,2,0,NaN,0.8924466740026815,0
439312,3261,75,1,2,2,0,0,29864,0.8922952306581924,0
439328,3260,75,0,2,2,0,0,29384,0.8921438191178205,0
439344,3258,75,2,1,0,1,0,NaN,0.8919924393736341,0
439360,3259,75,1,0,0,0,0,NaN,0.8918410914177023,0
439376,3260,75,0,1,1,0,0,29952,0.8916897752420966,0
439392,3259,75,1,1,1,0,0,29840,0.8915384908388923,0
439408,3259,75,6,2,1,1,0,29888,0.8913872382001644,0
439424,3263,75,8,0,0,0,0,NaN,0.8912360173179932,0
439440,3271,75,5,5,0,5,0,NaN,0.891084828184458,0
439456,3271,75,0,1,1,0,0,29808,0.8909336707916431,0
439472,3270,75,28,0,0,0,0,NaN,0.8907825451316337,0
439488,3298,75,2,1,1,0,0,29888,0.8906314511965178,0
439504,3299,75,4,0,0,0,0,NaN,0.8904803889783849,0
439520,3303,75,0,1,0,1,0,NaN,0.8903293584693284,0
439536,3302,75,1,6,1,5,0,29888,0.8901783596614417,0
439552,3297,75,1,0,0,0,0,NaN,0.890027392546823,0
439568,3298,75,0,4,1,3,0,29968,0.8898764571175702,0
439584,3294,75,2,1,1,0,0,29392,0.889725553365786,0
439600,3295,75,5,1,1,0,0,29616,0.8895746812835728,0
439616,3299,75,1,1,0,1,0,NaN,0.8894238408630382,0
439632,3299,75,2,2,1,1,0,29728,0.8892730320962888,0
439648,3299,75,1,0,0,0,0,NaN,0.8891222549754367,0
439664,3300,75,2,0,0,0,0,NaN,0.8889715094925933,0
439680,3302,75,1,0,0,0,0,NaN,0.8888207956398742,0
439696,3303,75,1,2,0,2,0,NaN,0.8886701134093977,0
439712,3302,75,2,3,1,2,0,29344,0.8885194627932819,0
439728,3301,75,1,0,0,0,0,NaN,0.88836884378365,0
439744,3302,75,0,0,0,0,0,NaN,0.888218256372625,0
439760,3302,75,1,3,1,2,0,29392,0.8880677005523349,0
439776,3300,75,2,3,2,1,0,29280,0.8879171763149062,0
439792,3299,75,1,1,0,1,0,NaN,0.8877666836524718,0
439808,3299,75,2,3,2,1,0,29544,0.8876162225571638,0
439824,3298,75,7,0,0,0,0,NaN,0.887465793021118,0
439840,3305,75,0,2,2,0,0,29456,0.8873153950364719,0
439856,3303,75,3,3,3,0,0,29493.333333333332,0.8871650285953666,0
439872,3303,75,1,2,1,1,0,29712,0.8870146936899426,0
439888,3302,75,1,3,1,2,0,29520,0.8868643903123459,0
439904,3300,75,0,3,3,0,0,29530.666666666668,0.8867141184547218,0
439920,3297,75,0,2,1,1,0,29200,0.8865638781092212,0
439936,3295,75,3,2,1,1,0,29840,0.8864136692679935,0
439952,3296,75,2,2,2,0,0,29544,0.8862634919231941,0
439968,3296,75,3,2,0,2,0,NaN,0.886113346066977,0
439984,3297,75,2,3,2,1,0,29376,0.8859632316915016,0
440000,3296,75,1,2,0,2,0,NaN,0.8858131487889274,0
440016,3295,75,1,2,1,1,0,29840,0.8856630973514171,0
440032,3294,75,5,1,1,0,0,29680,0.885513077371136,0
440048,3298,75,0,1,1,0,0,29184,0.8853630888402507,0
440064,3297,75,3,0,0,0,0,NaN,0.885213131750931,0
440080,3300,75,5,2,1,1,0,29872,0.8850632060953478,0
440096,3303,75,1,2,0,2,0,NaN,0.8849133118656757,0
440112,3302,75,3,1,1,0,0,29856,0.8847634490540897,0
440128,3304,75,0,1,1,0,0,29488,0.8846136176527694,0
440144,3303,75,2,3,0,3,0,NaN,0.8844638176538939,0
440160,3302,75,1,0,0,0,0,NaN,0.8843140490496476,0
440176,3303,75,0,1,0,1,0,NaN,0.8841643118322141,0
440192,3302,75,1,1,0,1,0,NaN,0.8840146059937822,0
440208,3302,75,1,1,0,1,0,NaN,0.8838649315265398,0
440224,3302,75,1,0,0,0,0,NaN,0.8837152884226802,0
440240,3303,75,2,1,0,1,0,NaN,0.8835656766743962,0
440256,3304,75,0,1,0,1,0,NaN,0.883416096273885,0
440272,3303,75,3,1,1,0,0,29728,0.8832665472133444,0
440288,3305,75,0,3,1,2,0,29920,0.8831170294849762,0
440304,3302,75,2,1,1,0,0,29392,0.8829675430809819,0
440320,3303,75,1,1,1,0,0,29376,0.8828180879935682,0
440336,3303,75,1,2,1,1,0,29392,0.8826686642149414,0
440352,3302,75,2,1,1,0,0,29632,0.8825192717373118,0
440368,3303,75,1,2,0,2,0,NaN,0.8823699105528919,0
440384,3302,75,0,4,1,3,0,29776,0.8822205806538945,0
440400,3298,75,2,0,0,0,0,NaN,0.8820712820325378,0
440416,3300,75,3,1,0,1,0,NaN,0.8819220146810386,0
440432,3302,75,0,2,2,0,0,29736,0.8817727785916197,0
440448,3300,75,2,1,1,0,0,29744,0.8816235737565022,0
440464,3301,75,1,1,1,0,0,29280,0.8814744001679133,0
440480,3301,75,1,7,2,5,0,29504,0.881325257818079,0
440496,3295,75,3,1,1,0,0,29712,0.8811761466992308,0
440512,3297,75,0,2,1,1,0,29808,0.8810270668035993,0
440528,3295,75,5,0,0,0,0,NaN,0.8808780181234198,0
440544,3300,75,3,2,1,1,0,29360,0.8807290006509277,0
440560,3301,75,5,1,0,1,0,NaN,0.8805800143783635,0
440576,3305,75,0,0,0,0,0,NaN,0.8804310592979663,0
440592,3305,75,3,0,0,0,0,NaN,0.8802821354019807,0
440608,3308,75,6,0,0,0,0,NaN,0.8801332426826507,0
440624,3314,75,4,1,1,0,0,29904,0.8799843811322259,0
440640,3317,75,2,2,1,1,0,29584,0.879835550742954,0
440656,3317,75,0,2,2,0,0,29736,0.8796867515070884,0
440672,3315,75,0,0,0,0,0,NaN,0.8795379834168843,0
440688,3315,75,1,2,0,2,0,NaN,0.8793892464645962,0
440704,3314,75,1,3,3,0,0,29818.666666666668,0.8792405406424845,0
440720,3312,75,1,1,1,0,0,29664,0.8790918659428087,0
440736,3312,75,1,3,0,3,0,NaN,0.8789432223578338,0
440752,3310,75,1,5,1,4,0,29456,0.8787946098798239,0
440768,3306,75,0,1,1,0,0,29744,0.8786460285010473,0
440784,3305,75,2,1,1,0,0,29776,0.8784974782137732,0
440800,3306,75,2,2,2,0,0,29680,0.8783489590102748,0
440816,3306,75,1,1,0,1,0,NaN,0.8782004708828252,0
440832,3306,75,3,0,0,0,0,NaN,0.8780520138237019,0
440848,3309,75,1,2,2,0,0,29592,0.877903587825183,0
440864,3308,75,1,1,1,0,0,29568,0.8777551928795498,0
440880,3308,75,3,3,1,2,0,29648,0.8776068289790853,0
440896,3308,75,1,1,0,1,0,NaN,0.8774584961160752,0
440912,3308,75,1,1,1,0,0,29728,0.8773101942828063,0
440928,3308,75,1,3,1,2,0,29872,0.8771619234715696,0
440944,3306,75,1,10,0,10,0,NaN,0.877013683674656,0
440960,3297,75,1,2,0,2,0,NaN,0.8768654748843608,0
440976,3296,75,1,3,3,0,0,29754.666666666668,0.8767172970929791,0
440992,3294,75,1,1,0,1,0,NaN,0.8765691502928106,0
441008,3294,75,4,1,1,0,0,29968,0.8764210344761563,0
441024,3297,75,2,2,0,2,0,NaN,0.8762729496353183,0
441040,3297,75,3,1,1,0,0,29456,0.8761248957626029,0
441056,3299,75,0,1,1,0,0,29520,0.8759768728503168,0
441072,3298,75,1,3,0,3,0,NaN,0.8758288808907705,0
441088,3296,75,9,1,0,1,0,NaN,0.8756809198762749,0
441104,3304,75,2,2,1,1,0,29584,0.875532989799145,0
441120,3304,75,0,1,0,1,0,NaN,0.8753850906516961,0
441136,3303,75,0,2,1,1,0,29504,0.8752372224262482,0
441152,3301,75,2,0,0,0,0,NaN,0.8750893851151204,0
441168,3303,75,1,1,0,1,0,NaN,0.8749415787106369,0
441184,3303,75,2,1,0,1,0,NaN,0.8747938032051217,0
441200,3304,75,5,5,1,4,0,29632,0.874646058590903,0
441216,3304,75,1,3,2,1,0,29512,0.8744983448603098,0
441232,3302,75,2,5,2,3,0,29928,0.8743506620056741,0
441248,3299,75,1,0,0,0,0,NaN,0.8742030100193293,0
441264,3300,75,7,0,0,0,0,NaN,0.8740553888936128,0
441280,3307,75,2,7,0,7,0,NaN,0.8739077986208611,0
441296,3302,75,1,2,1,1,0,29664,0.8737602391934153,0
441312,3301,75,1,7,0,7,0,NaN,0.8736127106036193,0
441328,3295,75,2,0,0,0,0,NaN,0.8734652128438166,0
441344,3297,75,1,0,0,0,0,NaN,0.873317745906355,0
441360,3298,75,0,3,2,1,0,29776,0.873170309783583,0
441376,3295,75,1,1,0,1,0,NaN,0.8730229044678535,0
441392,3295,75,2,0,0,0,0,NaN,0.8728755299515184,0
441408,3297,75,0,0,0,0,0,NaN,0.8727281862269349,0
441424,3297,75,1,1,0,1,0,NaN,0.8725808732864598,0
441440,3297,75,0,1,0,1,0,NaN,0.8724335911224549,0
441456,3296,75,4,1,1,0,0,29856,0.872286339727281,0
441472,3299,75,0,1,1,0,0,29344,0.8721391190933043,0
441488,3298,75,7,5,1,4,0,29440,0.8719919292128899,0
441504,3300,75,2,1,0,1,0,NaN,0.8718447700784082,0
441520,3301,75,6,1,1,0,0,29632,0.8716976416822293,0
441536,3306,75,1,3,2,1,0,29688,0.8715505440167277,0
441552,3304,75,2,4,2,2,0,29592,0.8714034770742775,0
441568,3302,75,5,1,1,0,0,29936,0.8712564408472578,0
441584,3306,75,0,3,1,2,0,29600,0.8711094353280474,0
441600,3303,75,6,1,0,1,0,NaN,0.8709624605090296,0
441616,3308,75,1,0,0,0,0,NaN,0.870815516382587,0
441632,3309,75,1,0,0,0,0,NaN,0.8706686029411073,0
441648,3310,75,5,6,0,6,0,NaN,0.8705217201769792,0
441664,3309,75,2,3,1,2,0,29760,0.8703748680825922,0
441680,3308,75,1,0,0,0,0,NaN,0.8702280466503411,0
441696,3309,75,0,3,2,1,0,29816,0.8700812558726195,0
441712,3306,75,1,1,0,1,0,NaN,0.8699344957418262,0
441728,3306,75,1,1,1,0,0,29408,0.869787766250359,0
441744,3306,75,13,1,0,1,0,NaN,0.8696410673906213,0
441760,3318,75,4,2,1,1,0,29744,0.8694943991550154,0
441776,3320,75,1,0,0,0,0,NaN,0.8693477615359485,0
441792,3321,75,2,0,0,0,0,NaN,0.869201154525828,0
441808,3323,75,0,0,0,0,0,NaN,0.8690545781170655,0
441824,3323,75,1,2,0,2,0,NaN,0.8689080323020719,0
441840,3322,75,1,0,0,0,0,NaN,0.8687615170732634,0
441856,3323,75,2,4,3,1,0,29621.333333333332,0.8686150324230557,0
441872,3321,75,3,1,1,0,0,29824,0.868468578343869,0
441888,3323,75,1,1,0,1,0,NaN,0.8683221548281236,0
441904,3323,75,6,2,0,2,0,NaN,0.8681757618682439,0
441920,3327,75,1,0,0,0,0,NaN,0.868029399456654,0
441936,3328,75,1,4,1,3,0,29536,0.8678830675857826,0
441952,3325,75,1,1,0,1,0,NaN,0.8677367662480604,0
441968,3325,75,2,0,0,0,0,NaN,0.8675904954359179,0
441984,3327,75,0,0,0,0,0,NaN,0.8674442551417908,0
442000,3327,75,1,1,1,0,0,29968,0.8672980453581138,0
442016,3327,75,0,4,4,0,0,29760,0.8671518660773273,0
442032,3323,75,1,2,1,1,0,29760,0.8670057172918707,0
442048,3322,75,1,1,1,0,0,29344,0.8668595989941879,0
442064,3322,75,3,7,0,7,0,NaN,0.8667135111767228,0
442080,3318,75,2,0,0,0,0,NaN,0.8665674538319242,0
442096,3320,75,3,2,0,2,0,NaN,0.8664214269522394,0
442112,3321,75,1,0,0,0,0,NaN,0.8662754305301221,0
442128,3322,75,1,2,2,0,0,29512,0.8661294645580245,0
442144,3321,75,1,1,0,1,0,NaN,0.8659835290284035,0
442160,3321,75,1,1,0,1,0,NaN,0.8658376239337158,0
442176,3321,75,0,1,1,0,0,29328,0.8656917492664232,0
442192,3320,75,5,0,0,0,0,NaN,0.8655459050189865,0
442208,3325,75,0,3,1,2,0,29616,0.8654000911838716,0
442224,3322,75,1,3,2,1,0,29968,0.8652543077535438,0
442240,3320,75,6,1,0,1,0,NaN,0.865108554720473,0
442256,3325,75,1,2,0,2,0,NaN,0.8649628320771291,0
442272,3324,75,0,0,0,0,0,NaN,0.8648171398159857,0
442288,3324,75,2,4,1,3,0,29856,0.8646714779295191,0
442304,3322,75,3,0,0,0,0,NaN,0.8645258464102049,0
442320,3325,75,1,2,1,1,0,29792,0.8643802452505241,0
442336,3324,75,2,6,1,5,0,29968,0.8642346744429574,0
442352,3320,75,5,0,0,0,0,NaN,0.8640891339799897,0
442368,3325,75,4,1,0,1,0,NaN,0.8639436238541057,0
442384,3328,75,1,1,1,0,0,29680,0.8637981440577946,0
442400,3328,75,2,1,0,1,0,NaN,0.8636526945835462,0
442416,3329,75,8,3,0,3,0,NaN,0.8635072754238533,0
442432,3334,75,0,1,1,0,0,29584,0.8633618865712098,0
442448,3333,75,0,1,1,0,0,29600,0.8632165280181135,0
442464,3332,75,1,2,1,1,0,29616,0.8630711997570623,0
442480,3331,75,1,1,0,1,0,NaN,0.8629259017805581,0
442496,3331,75,2,1,1,0,0,29632,0.8627806340811028,0
442512,3332,75,2,5,4,1,0,29672,0.8626353966512035,0
442528,3329,75,2,2,1,1,0,29680,0.8624901894833659,0
442544,3329,75,0,2,1,1,0,29696,0.8623450125701009,0
442560,3327,75,2,1,0,1,0,NaN,0.8621998659039193,0
442576,3328,75,2,2,1,1,0,29440,0.8620547494773358,0
442592,3328,75,1,2,2,0,0,29744,0.8619096632828656,0
442608,3327,75,1,1,0,1,0,NaN,0.861764607313027,0
442624,3327,75,0,1,1,0,0,29984,0.8616195815603414,0
442640,3326,75,1,1,1,0,0,29888,0.8614745860173295,0
442656,3326,75,2,1,1,0,0,29808,0.8613296206765177,0
442672,3327,75,0,0,0,0,0,NaN,0.861184685530431,0
442688,3327,75,1,0,0,0,0,NaN,0.8610397805715996,0
442704,3328,75,6,2,1,1,0,29968,0.8608949057925529,0
442720,3332,75,1,3,1,2,0,29792,0.860750061185826,0
442736,3330,75,2,2,1,1,0,29680,0.8606052467439524,0
442752,3330,75,2,0,0,0,0,NaN,0.8604604624594706,0
442768,3332,75,2,2,2,0,0,29736,0.8603157083249191,0
442784,3332,75,1,0,0,0,0,NaN,0.8601709843328409,0
442800,3333,75,5,1,1,0,0,29584,0.8600262904757778,0
442816,3337,75,1,4,1,3,0,29840,0.8598816267462779,0
442832,3334,75,2,3,2,1,0,29776,0.8597369931368876,0
442848,3333,75,2,4,2,2,0,29816,0.859592389640158,0
442864,3331,75,0,21,0,21,0,NaN,0.8594478162486403,0
442880,3310,75,1,2,0,2,0,NaN,0.8593032729548902,0
442896,3309,75,1,1,0,1,0,NaN,0.8591587597514633,0
442912,3309,75,1,0,0,0,0,NaN,0.859014276630918,0
442928,3310,75,3,0,0,0,0,NaN,0.8588698235858165,0
442944,3313,75,1,1,1,0,0,29504,0.8587254006087203,0
442960,3313,75,0,2,1,1,0,29792,0.8585810076921956,0
442976,3311,75,2,4,3,1,0,29658.666666666668,0.8584366448288081,0
442992,3309,75,3,0,0,0,0,NaN,0.8582923120111287,0
443008,3312,75,1,0,0,0,0,NaN,0.8581480092317271,0
443024,3313,75,0,3,2,1,0,29768,0.8580037364831783,0
443040,3310,75,4,2,1,1,0,29440,0.8578594937580567,0
443056,3312,75,2,2,1,1,0,29744,0.8577152810489412,0
443072,3312,75,2,2,0,2,0,NaN,0.8575710983484104,0
443088,3312,75,1,0,0,0,0,NaN,0.8574269456490479,0
443104,3313,75,5,1,1,0,0,29744,0.8572828229434358,0
443120,3317,75,2,4,1,3,0,29936,0.8571387302241624,0
443136,3315,75,2,0,0,0,0,NaN,0.8569946674838144,0
443152,3317,75,3,0,0,0,0,NaN,0.8568506347149834,0
443168,3320,75,0,2,1,1,0,29424,0.8567066319102604,0
443184,3318,75,2,3,0,3,0,NaN,0.8565626590622422,0
443200,3317,75,1,2,1,1,0,29440,0.8564187161635239,0
443216,3316,75,1,1,0,1,0,NaN,0.8562748032067053,0
443232,3316,75,0,8,0,8,0,NaN,0.8561309201843866,0
443248,3308,75,1,2,1,1,0,29984,0.8559870670891715,0
443264,3307,75,1,0,0,0,0,NaN,0.8558432439136661,0
443280,3308,75,1,0,0,0,0,NaN,0.8556994506504757,0
443296,3309,75,0,3,1,2,0,29712,0.8555556872922117,0
443312,3306,75,4,2,2,0,0,29640,0.8554119538314842,0
443328,3308,75,0,1,0,1,0,NaN,0.8552682502609079,0
443344,3307,75,6,1,0,1,0,NaN,0.8551245765730979,0
443360,3312,75,28,2,0,2,0,NaN,0.8549809327606726,0
443376,3338,75,2,5,1,4,0,29616,0.8548373188162512,0
443392,3335,75,4,4,4,0,0,29640,0.854693734732457,0
443408,3335,75,1,1,0,1,0,NaN,0.854550180501913,0
443424,3335,75,2,1,1,0,0,29696,0.8544066561172463,0
443440,3336,75,0,1,1,0,0,29920,0.8542631615710847,0
443456,3335,75,1,0,0,0,0,NaN,0.8541196968560595,0
443472,3336,75,5,2,1,1,0,29984,0.853976261964802,0
443488,3339,75,0,0,0,0,0,NaN,0.8538328568899488,0
443504,3339,75,1,2,0,2,0,NaN,0.8536894816241344,0
443520,3338,75,9,2,0,2,0,NaN,0.85354613616,0
443536,3345,75,3,4,2,2,0,29456,0.8534028204901848,0
443552,3344,75,1,2,1,1,0,29456,0.8532595346073325,0
443568,3343,75,2,2,2,0,0,29744,0.8531162785040893,0
443584,3343,75,1,2,1,1,0,29600,0.8529730521731007,0
443600,3342,75,0,1,1,0,0,29248,0.8528298556070179,0
443616,3341,75,1,0,0,0,0,NaN,0.8526866887984907,0
443632,3342,75,2,2,2,0,0,29544,0.852543551740174,0
443648,3342,75,0,2,0,2,0,NaN,0.8524004444247227,0
443664,3340,75,1,1,0,1,0,NaN,0.8522573668447952,0
443680,3340,75,1,2,1,1,0,29552,0.8521143189930503,0
443696,3339,75,3,2,1,1,0,29392,0.8519713008621512,0
443712,3340,75,2,1,1,0,0,29264,0.8518283124447611,0
443728,3341,75,1,2,1,1,0,29744,0.8516853537335468,0
443744,3340,75,2,3,0,3,0,NaN,0.8515424247211753,0
443760,3339,75,0,1,1,0,0,30000,0.8513995254003185,0
443776,3338,75,1,7,1,6,0,29392,0.8512566557636475,0
443792,3332,75,0,2,2,0,0,29576,0.8511138158038382,0
443808,3330,75,0,3,0,3,0,NaN,0.8509710055135653,0
443824,3327,75,2,0,0,0,0,NaN,0.850828224885509,0
443840,3329,75,3,3,1,2,0,29392,0.8506854739123492,0
443856,3329,75,1,1,0,1,0,NaN,0.8505427525867696,0
443872,3329,75,0,1,0,1,0,NaN,0.8504000609014539,0
443888,3328,75,1,4,3,1,0,29418.666666666668,0.8502573988490897,0
443904,3325,75,1,2,0,2,0,NaN,0.850114766422367,0
443920,3324,75,1,2,1,1,0,29392,0.8499721636139753,0
443936,3323,75,2,1,0,1,0,NaN,0.8498295904166097,0
443952,3324,75,1,2,1,1,0,28992,0.8496870468229635,0
443968,3323,75,0,3,0,3,0,NaN,0.8495445328257357,0
443984,3320,75,2,0,0,0,0,NaN,0.8494020484176249,0
444000,3322,75,1,0,0,0,0,NaN,0.8492595935913334,0
444016,3323,75,0,1,1,0,0,29424,0.8491171683395637,0
444032,3322,75,6,1,1,0,0,29952,0.8489747726550232,0
444048,3327,75,1,2,1,1,0,29152,0.8488324065304178,0
444064,3326,75,1,0,0,0,0,NaN,0.8486900699584591,0
444080,3327,75,1,2,1,1,0,29072,0.8485477629318577,0
444096,3326,75,17,3,2,1,0,29224,0.8484054854433288,0
444112,3340,75,4,0,0,0,0,NaN,0.8482632374855875,0
444128,3344,75,0,0,0,0,0,NaN,0.8481210190513531,0
444144,3344,75,1,0,0,0,0,NaN,0.8479788301333442,0
444160,3345,75,1,1,1,0,0,29456,0.8478366707242847,0
444176,3345,75,2,3,1,2,0,29136,0.8476945408168979,0
444192,3344,75,1,1,1,0,0,29168,0.8475524404039116,0
444208,3344,75,6,3,1,2,0,29808,0.8474103694780528,0
444224,3347,75,1,1,1,0,0,29360,0.8472683280320524,0
444240,3347,75,3,1,0,1,0,NaN,0.8471263160586445,0
444256,3349,75,1,0,0,0,0,NaN,0.846984333550562,0
444272,3350,75,2,1,1,0,0,29488,0.8468423805005434,0
444288,3351,75,0,2,0,2,0,NaN,0.8467004569013259,0
444304,3349,75,1,4,4,0,0,29460,0.8465585627456519,0
444320,3346,75,4,1,1,0,0,29776,0.8464166980262633,0
444336,3349,75,1,1,0,1,0,NaN,0.8462748627359062,0
444352,3349,75,1,1,0,1,0,NaN,0.8461330568673269,0
444368,3349,75,5,2,2,0,0,29336,0.8459912804132752,0
444384,3352,75,2,0,0,0,0,NaN,0.8458495333665014,0
444400,3354,75,0,3,0,3,0,NaN,0.8457078157197601,0
444416,3351,75,0,0,0,0,0,NaN,0.8455661274658056,0
444432,3351,75,2,0,0,0,0,NaN,0.8454244685973965,0
444448,3353,75,2,1,0,1,0,NaN,0.8452828391072912,0
444464,3354,75,1,3,1,2,0,29984,0.8451412389882522,0
444480,3352,75,5,1,0,1,0,NaN,0.8449996682330423,0
444496,3356,75,1,1,1,0,0,29280,0.8448581268344278,0
444512,3356,75,0,2,1,1,0,29600,0.8447166147851759,0
444528,3354,75,0,1,0,1,0,NaN,0.8445751320780568,0
444544,3353,75,3,2,1,1,0,29344,0.8444336787058428,0
444560,3354,75,0,0,0,0,0,NaN,0.8442922546613069,0
444576,3354,75,2,7,1,6,0,29968,0.8441508599372258,0
444592,3349,75,2,1,1,0,0,29552,0.8440094945263767,0
444608,3350,75,0,0,0,0,0,NaN,0.843868158421541,0
444624,3350,75,1,1,0,1,0,NaN,0.8437268516154992,0
444640,3350,75,2,0,0,0,0,NaN,0.843585574101037,0
444656,3352,75,1,0,0,0,0,NaN,0.8434443258709395,0
444672,3353,75,2,2,1,1,0,29584,0.8433031069179961,0
444688,3353,75,0,2,1,1,0,29376,0.8431619172349959,0
444704,3351,75,1,2,1,1,0,29664,0.8430207568147327,0
444720,3350,75,1,1,1,0,0,29408,0.8428796256499992,0
444736,3350,75,0,1,1,0,0,29424,0.8427385237335937,0
444752,3349,75,2,1,1,0,0,29520,0.8425974510583132,0
444768,3350,75,2,4,3,1,0,29557.333333333332,0.8424564076169596,0
444784,3348,75,5,1,0,1,0,NaN,0.8423153934023343,0
444800,3352,75,1,3,3,0,0,29733.333333333332,0.8421744084072432,0
444816,3350,75,0,2,2,0,0,29720,0.842033452624492,0
444832,3348,75,0,1,0,1,0,NaN,0.8418925260468904,0
444848,3347,75,9,0,0,0,0,NaN,0.841751628667248,0
444864,3356,75,2,2,1,1,0,29744,0.8416107604783782,0
444880,3356,75,1,0,0,0,0,NaN,0.8414699214730971,0
444896,3357,75,3,0,0,0,0,NaN,0.8413291116442198,0
444912,3360,75,2,2,1,1,0,29600,0.8411883309845666,0
444928,3360,75,0,4,3,1,0,29760,0.8410475794869572,0
444944,3356,75,1,3,2,1,0,29680,0.8409068571442164,0
444960,3354,75,3,4,2,2,0,29760,0.8407661639491676,0
444976,3353,75,1,5,1,4,0,29776,0.8406254998946395,0
444992,3349,75,2,3,1,2,0,29440,0.8404848649734598,0
445008,3348,75,7,1,0,1,0,NaN,0.8403442591784609,0
445024,3354,75,0,2,0,2,0,NaN,0.8402036825024751,0
445040,3352,75,2,3,2,1,0,29568,0.8400631349383388,0
445056,3351,75,1,2,0,2,0,NaN,0.8399226164788881,0
445072,3350,75,0,0,0,0,0,NaN,0.8397821271169632,0
445088,3350,75,0,1,1,0,0,29824,0.8396416668454051,0
445104,3349,75,1,2,1,1,0,29504,0.8395012356570576,0
445120,3348,75,1,1,1,0,0,29584,0.8393608335447656,0
445136,3348,75,3,0,0,0,0,NaN,0.8392204605013773,0
