t,queue_length,active,arrived,handled,completed,timed_out,rejected,avg_latency,slowdown,drop_p
406736,0,15,1,1,1,0,0,48,1.2795627533599974,0
406752,0,15,0,0,2,0,0,72,1.2793263194199902,0
406768,0,13,1,1,1,0,0,272,1.279089939432424,0
406784,0,13,0,0,3,0,0,357.3333333333333,1.2788536133827084,0
406800,0,10,1,1,1,0,0,96,1.2786173412562603,0
406816,0,10,2,2,0,0,0,NaN,1.2783811230384965,0
406832,0,12,2,2,2,0,0,144,1.2781449587148437,0
406848,0,12,0,0,1,0,0,144,1.2779088482707281,0
406864,0,11,1,1,3,0,0,213.33333333333334,1.2776727916915853,0
406880,0,9,6,6,1,0,0,64,1.27743678896285,0
406896,0,14,2,2,0,0,0,NaN,1.2772008400699668,0
406912,0,16,0,0,2,0,0,56,1.2769649449983804,0
406928,0,14,1,1,2,0,0,144,1.2767291037335442,0
406944,0,13,1,1,2,0,0,64,1.2764933162609111,0
406960,0,12,1,1,3,0,0,138.66666666666666,1.2762575825659448,0
406976,0,10,1,1,1,0,0,160,1.2760219026341066,0
406992,0,10,6,6,0,0,0,NaN,1.2757862764508692,0
407008,0,16,0,0,2,0,0,104,1.275550704001703,0
407024,0,14,3,3,0,0,0,NaN,1.2753151852720892,0
407040,0,17,0,0,4,0,0,100,1.2750797202475088,0
407056,0,13,1,1,3,0,0,74.66666666666667,1.27484430891345,0
407072,0,11,1,1,3,0,0,58.666666666666664,1.2746089512554046,0
407088,0,9,1,1,0,0,0,NaN,1.2743736472588696,0
407104,0,10,1,1,1,0,0,80,1.2741383969093447,0
407120,0,10,1,1,0,0,0,NaN,1.2739032001923356,0
407136,0,11,0,0,0,0,0,NaN,1.2736680570933538,0
407152,0,11,2,2,2,0,0,144,1.2734329675979117,0
407168,0,11,0,0,0,0,0,NaN,1.27319793169153,0
407184,0,11,2,2,1,0,0,224,1.27296294935973,0
407200,0,12,2,2,2,0,0,48,1.2727280205880427,0
407216,0,12,0,0,2,0,0,416,1.2724931453619974,0
407232,0,10,1,1,1,0,0,32,1.2722583236671334,0
407248,0,10,1,1,1,0,0,64,1.2720235554889907,0
407264,0,10,1,1,0,0,0,NaN,1.2717888408131166,0
407280,0,11,2,2,2,0,0,288,1.27155417962506,0
407296,0,11,1,1,2,0,0,512,1.271319571910378,0
407312,0,10,1,1,0,0,0,NaN,1.2710850176546271,0
407328,0,11,1,1,2,0,0,40,1.2708505168433746,0
407344,0,10,0,0,1,0,0,32,1.2706160694621857,0
407360,0,9,1,1,1,0,0,288,1.270381675496636,0
407376,0,9,1,1,0,0,0,NaN,1.2701473349323005,0
407392,0,10,1,1,1,0,0,64,1.2699130477547635,0
407408,0,10,1,1,0,0,0,NaN,1.2696788139496091,0
407424,0,11,0,0,2,0,0,128,1.269444633502429,0
407440,0,9,21,21,0,0,0,NaN,1.2692105063988204,0
407456,0,30,0,0,4,0,0,84,1.2689764326243795,0
407472,0,26,0,0,1,0,0,32,1.2687424121647142,0
407488,0,25,1,1,3,0,0,64,1.2685084450054303,0
407504,0,23,5,5,4,0,0,64,1.2682745311321433,0
407520,0,24,6,6,0,0,0,NaN,1.2680406705304692,0
407536,0,30,3,3,5,0,0,70.4,1.2678068631860315,0
407552,0,28,1,1,7,0,0,134.85714285714286,1.2675731090844555,0
407568,0,22,0,0,6,0,0,88,1.2673394082113738,0
407584,0,16,1,1,2,0,0,48,1.26710576055242,0
407600,0,15,0,0,1,0,0,64,1.2668721660932367,0
407616,0,14,1,1,2,0,0,272,1.2666386248194659,0
407632,0,13,1,1,1,0,0,192,1.2664051367167588,0
407648,0,13,2,2,2,0,0,384,1.2661717017707668,0
407664,0,13,3,3,3,0,0,112,1.265938319967149,0
407680,0,13,0,0,2,0,0,56,1.2657049912915672,0
407696,0,11,1,1,0,0,0,NaN,1.2654717157296886,0
407712,0,12,0,0,0,0,0,NaN,1.2652384932671836,0
407728,0,12,5,5,5,0,0,233.6,1.2650053238897296,0
407744,0,12,1,1,1,0,0,96,1.2647722075830046,0
407760,0,12,2,2,2,0,0,32,1.2645391443326939,0
407776,0,12,0,0,1,0,0,128,1.2643061341244881,0
407792,0,11,1,1,0,0,0,NaN,1.264073176944078,0
407808,0,12,0,0,2,0,0,112,1.263840272777165,0
407824,0,10,3,3,1,0,0,96,1.2636074216094475,0
407840,0,12,1,1,1,0,0,400,1.2633746234266354,0
407856,0,12,2,2,2,0,0,80,1.2631418782144377,0
407872,0,12,3,3,2,0,0,176,1.262909185958572,0
407888,0,13,1,1,1,0,0,32,1.2626765466447567,0
407904,0,13,2,2,5,0,0,89.6,1.2624439602587183,0
407920,0,10,2,2,1,0,0,48,1.2622114267861835,0
407936,0,11,0,0,2,0,0,72,1.2619789462128879,0
407952,0,9,1,1,2,0,0,360,1.261746518524567,0
407968,0,8,1,1,0,0,0,NaN,1.261514143706966,0
407984,0,9,0,0,1,0,0,64,1.2612818217458286,0
408000,0,8,8,8,2,0,0,64,1.261049552626908,0
408016,0,14,1,1,1,0,0,16,1.2608173363359587,0
408032,0,14,9,9,1,0,0,144,1.2605851728587414,0
408048,0,22,2,2,3,0,0,48,1.2603530621810197,0
408064,0,21,2,2,4,0,0,24,1.2601210042885636,0
408080,0,19,2,2,4,0,0,96,1.2598889991671443,0
408096,0,17,1,1,0,0,0,NaN,1.25965704680254,0
408112,0,18,0,0,3,0,0,80,1.2594251471805353,0
408128,0,15,2,2,2,0,0,120,1.2591933002869138,0
408144,0,15,1,1,2,0,0,384,1.258961506107468,0
408160,0,14,1,1,4,0,0,116,1.2587297646279911,0
408176,0,11,3,3,3,0,0,101.33333333333333,1.2584980758342856,0
408192,0,11,10,10,1,0,0,16,1.258266439712153,0
408208,0,20,2,2,0,0,0,NaN,1.2580348562474044,0
408224,0,22,3,3,5,0,0,121.6,1.2578033254258503,0
408240,0,20,0,0,5,0,0,35.2,1.25757184723331,0
408256,0,15,2,2,4,0,0,68,1.2573404216556026,0
408272,0,13,0,0,0,0,0,NaN,1.257109048678557,0
408288,0,13,0,0,0,0,0,NaN,1.2568777282880021,0
408304,0,13,1,1,2,0,0,112,1.2566464604697736,0
408320,0,12,1,1,2,0,0,96,1.2564152452097097,0
408336,0,11,2,2,1,0,0,32,1.2561840824936554,0
408352,0,12,1,1,0,0,0,NaN,1.2559529723074576,0
408368,0,13,1,1,1,0,0,176,1.2557219146369696,0
408384,0,13,0,0,3,0,0,149.33333333333334,1.255490909468048,0
408400,0,10,3,3,1,0,0,368,1.2552599567865532,0
408416,0,12,1,1,3,0,0,277.3333333333333,1.255029056578353,0
408432,0,10,1,1,1,0,0,176,1.254798208829315,0
408448,0,10,3,3,1,0,0,48,1.2545674135253155,0
408464,0,12,3,3,1,0,0,320,1.2543366706522316,0
408480,0,14,0,0,3,0,0,80,1.2541059801959478,0
408496,0,11,2,2,2,0,0,104,1.2538753421423503,0
408512,0,11,5,5,4,0,0,84,1.2536447564773328,0
408528,0,12,2,2,1,0,0,16,1.2534142231867895,0
408544,0,13,4,4,1,0,0,48,1.2531837422566232,0
408560,0,16,1,1,1,0,0,48,1.2529533136727367,0
408576,0,16,1,1,4,0,0,60,1.252722937421041,0
408592,0,13,0,0,1,0,0,160,1.2524926134874488,0
408608,0,12,0,0,1,0,0,64,1.2522623418578793,0
408624,0,11,2,2,2,0,0,136,1.252032122518254,0
408640,0,11,6,6,1,0,0,128,1.251801955454501,0
408656,0,16,2,2,1,0,0,32,1.2515718406525493,0
408672,0,17,1,1,2,0,0,32,1.2513417780983376,0
408688,0,16,7,7,2,0,0,48,1.2511117677778025,0
408704,0,21,1,1,2,0,0,136,1.2508818096768906,0
408720,0,20,0,0,5,0,0,115.2,1.2506519037815493,0
408736,0,15,4,4,1,0,0,96,1.250422050077732,0
408752,0,18,0,0,2,0,0,56,1.250192248551397,0
408768,0,16,1,1,1,0,0,80,1.249962499188504,0
408784,0,16,1,1,3,0,0,240,1.2497328019750213,0
408800,0,14,1,1,1,0,0,64,1.2495031568969175,0
408816,0,14,0,0,0,0,0,NaN,1.2492735639401693,0
408832,0,14,1,1,1,0,0,176,1.2490440230907525,0
408848,0,14,13,13,2,0,0,112,1.2488145343346546,0
408864,0,25,6,6,2,0,0,224,1.2485850976578596,0
408880,0,29,2,2,4,0,0,104,1.2483557130463625,0
408896,0,27,0,0,1,0,0,48,1.2481263804861578,0
408912,0,26,2,2,4,0,0,60,1.247897099963248,0
408928,0,24,2,2,4,0,0,68,1.2476678714636362,0
408944,0,22,2,2,2,0,0,80,1.2474386949733338,0
408960,0,22,0,0,2,0,0,96,1.2472095704783535,0
408976,0,20,2,2,4,0,0,164,1.2469804979647139,0
408992,0,18,1,1,4,0,0,372,1.2467514774184363,0
409008,0,15,5,5,5,0,0,198.4,1.2465225088255498,0
409024,0,15,2,2,4,0,0,92,1.246293592172083,0
409040,0,13,0,0,1,0,0,32,1.2460647274440724,0
409056,0,12,0,0,1,0,0,208,1.2458359146275586,0
409072,0,11,4,4,2,0,0,264,1.2456071537085847,0
409088,0,13,1,1,3,0,0,74.66666666666667,1.2453784446731997,0
409104,0,11,5,5,2,0,0,64,1.2451497875074549,0
409120,0,14,1,1,1,0,0,32,1.2449211821974095,0
409136,0,14,1,1,2,0,0,48,1.244692628729123,0
409152,0,13,0,0,1,0,0,48,1.2444641270886625,0
409168,0,12,1,1,3,0,0,64,1.2442356772620968,0
409184,0,10,5,5,1,0,0,240,1.244007279235501,0
409200,0,14,0,0,0,0,0,NaN,1.2437789329949531,0
409216,0,14,2,2,2,0,0,120,1.243550638526537,0
409232,0,14,2,2,3,0,0,122.66666666666667,1.2433223958163382,0
409248,0,13,0,0,5,0,0,112,1.2430942048504503,0
409264,0,8,1,1,1,0,0,80,1.242866065614967,0
409280,0,8,1,1,0,0,0,NaN,1.2426379780959904,0
409296,0,9,0,0,2,0,0,176,1.2424099422796235,0
409312,0,7,4,4,1,0,0,128,1.2421819581519762,0
409328,0,10,2,2,2,0,0,80,1.2419540256991604,0
409344,0,10,0,0,0,0,0,NaN,1.241726144907295,0
409360,0,10,1,1,0,0,0,NaN,1.2414983157624992,0
409376,0,11,1,1,2,0,0,64,1.2412705382509006,0
409392,0,10,1,1,2,0,0,48,1.24104281235863,0
409408,0,9,0,0,1,0,0,128,1.2408151380718202,0
409424,0,8,0,0,3,0,0,85.33333333333333,1.240587515376612,0
409440,0,5,2,2,2,0,0,200,1.240359944259146,0
409456,0,5,0,0,0,0,0,NaN,1.2401324247055718,0
409472,0,5,2,2,1,0,0,80,1.2399049567020395,0
409488,0,6,1,1,2,0,0,200,1.2396775402347067,0
409504,0,5,1,1,0,0,0,NaN,1.2394501752897316,0
409520,0,6,1,1,0,0,0,NaN,1.2392228618532801,0
409536,0,7,1,1,2,0,0,48,1.2389955999115203,0
409552,0,6,1,1,2,0,0,88,1.2387683894506263,0
409568,0,5,0,0,1,0,0,16,1.2385412304567736,0
409584,0,4,1,1,1,0,0,112,1.2383141229161463,0
409600,0,4,0,0,1,0,0,80,1.2380870668149275,0
409616,0,3,3,3,0,0,0,NaN,1.2378600621393092,0
409632,0,6,0,0,0,0,0,NaN,1.237633108875485,0
409648,0,6,2,2,1,0,0,64,1.237406207009655,0
409664,0,7,1,1,0,0,0,NaN,1.2371793565280196,0
409680,0,8,0,0,2,0,0,48,1.2369525574167877,0
409696,0,6,1,1,1,0,0,160,1.2367258096621712,0
409712,0,6,1,1,1,0,0,96,1.2364991132503846,0
409728,0,6,0,0,1,0,0,32,1.2362724681676496,0
409744,0,5,1,1,0,0,0,NaN,1.2360458744001885,0
409760,0,6,1,1,1,0,0,112,1.2358193319342317,0
409776,0,6,4,4,0,0,0,NaN,1.2355928407560095,0
409792,0,10,2,2,3,0,0,400,1.2353664008517617,0
409808,0,9,5,5,2,0,0,80,1.2351400122077276,0
409824,0,12,1,1,1,0,0,48,1.2349136748101541,0
409840,0,12,0,0,3,0,0,58.666666666666664,1.2346873886452892,0
409856,0,9,0,0,3,0,0,53.333333333333336,1.2344611536993895,0
409872,0,6,1,1,1,0,0,96,1.2342349699587107,0
409888,0,6,1,1,0,0,0,NaN,1.2340088374095175,0
409904,0,7,1,1,1,0,0,96,1.233782756038075,0
409920,0,7,1,1,0,0,0,NaN,1.2335567258306555,0
409936,0,8,1,1,1,0,0,128,1.233330746773533,0
409952,0,8,3,3,1,0,0,48,1.2331048188529885,0
409968,0,10,2,2,1,0,0,96,1.2328789420553041,0
409984,0,11,0,0,3,0,0,144,1.2326531163667693,0
410000,0,8,1,1,0,0,0,NaN,1.2324273417736753,0
410016,0,9,1,1,1,0,0,48,1.2322016182623183,0
410032,0,9,0,0,0,0,0,NaN,1.231975945819001,0
410048,0,9,1,1,1,0,0,240,1.2317503244300256,0
410064,0,9,2,2,3,0,0,138.66666666666666,1.2315247540817038,0
410080,0,8,1,1,1,0,0,32,1.2312992347603464,0
410096,0,8,1,1,1,0,0,32,1.2310737664522733,0
410112,0,8,1,1,1,0,0,160,1.2308483491438047,0
410128,0,8,3,3,2,0,0,120,1.230622982821268,0
410144,0,9,0,0,0,0,0,NaN,1.2303976674709922,0
410160,0,9,1,1,3,0,0,149.33333333333334,1.2301724030793129,0
410176,0,7,2,2,1,0,0,16,1.2299471896325676,0
410192,0,8,0,0,1,0,0,64,1.2297220271171005,0
410208,0,7,1,1,1,0,0,240,1.229496915519257,0
410224,0,7,2,2,1,0,0,48,1.2292718548253914,0
410240,0,8,1,1,0,0,0,NaN,1.2290468450218566,0
410256,0,9,1,1,1,0,0,48,1.2288218860950135,0
410272,0,9,2,2,1,0,0,160,1.2285969780312251,0
410288,0,10,3,3,2,0,0,40,1.2283721208168614,0
410304,0,11,8,8,2,0,0,104,1.228147314438293,0
410320,0,17,1,1,2,0,0,288,1.2279225588818985,0
410336,0,16,2,2,3,0,0,32,1.2276978541340566,0
410352,0,15,3,3,2,0,0,48,1.227473200181153,0
410368,0,16,1,1,1,0,0,80,1.2272485970095788,0
410384,0,16,1,1,4,0,0,72,1.2270240446057241,0
410400,0,13,0,0,0,0,0,NaN,1.2267995429559897,0
410416,0,13,5,5,2,0,0,120,1.226575092046775,0
410432,0,16,5,5,0,0,0,NaN,1.2263506918644882,0
410448,0,21,1,1,2,0,0,80,1.226126342395537,0
410464,0,20,1,1,1,0,0,32,1.225902043626339,0
410480,0,20,0,0,4,0,0,56,1.2256777955433094,0
410496,0,16,1,1,5,0,0,160,1.2254535981328742,0
410512,0,12,0,0,5,0,0,169.6,1.2252294513814574,0
410528,0,7,1,1,2,0,0,176,1.2250053552754927,0
410544,0,6,2,2,0,0,0,NaN,1.2247813098014135,0
410560,0,8,3,3,0,0,0,NaN,1.2245573149456612,0
410576,0,11,1,1,1,0,0,16,1.224333370694677,0
410592,0,11,1,1,0,0,0,NaN,1.2241094770349121,0
410608,0,12,1,1,1,0,0,256,1.2238856339528152,0
410624,0,12,1,1,2,0,0,184,1.2236618414348457,0
410640,0,11,3,3,0,0,0,NaN,1.2234380994674612,0
410656,0,14,1,1,0,0,0,NaN,1.2232144080371279,0
410672,0,15,1,1,1,0,0,112,1.2229907671303155,0
410688,0,15,2,2,1,0,0,48,1.2227671767334949,0
410704,0,16,2,2,1,0,0,16,1.2225436368331448,0
410720,0,17,0,0,4,0,0,104,1.2223201474157448,0
410736,0,13,1,1,1,0,0,320,1.2220967084677832,0
410752,0,13,0,0,1,0,0,192,1.2218733199757463,0
410768,0,12,1,1,0,0,0,NaN,1.221649981926131,0
410784,0,13,1,1,1,0,0,176,1.2214266943054326,0
410800,0,13,4,4,3,0,0,181.33333333333334,1.2212034571001549,0
410816,0,14,1,1,1,0,0,16,1.2209802702968038,0
410832,0,14,7,7,3,0,0,101.33333333333333,1.22075713388189,0
410848,0,18,0,0,2,0,0,24,1.2205340478419273,0
410864,0,16,1,1,4,0,0,136,1.2203110121634357,0
410880,0,13,1,1,2,0,0,48,1.2200880268329366,0
410896,0,12,2,2,2,0,0,168,1.219865091836959,0
410912,0,12,3,3,0,0,0,NaN,1.2196422071620316,0
410928,0,15,0,0,1,0,0,16,1.2194193727946927,0
410944,0,14,3,3,1,0,0,240,1.2191965887214793,0
410960,0,16,0,0,3,0,0,74.66666666666667,1.2189738549289375,0
410976,0,13,2,2,2,0,0,104,1.2187511714036126,0
410992,0,13,1,1,1,0,0,112,1.2185285381320579,0
411008,0,13,0,0,0,0,0,NaN,1.2183059551008302,0
411024,0,13,1,1,1,0,0,160,1.2180834222964882,0
411040,0,13,1,1,6,0,0,160,1.2178609397055977,0
411056,0,8,2,2,1,0,0,256,1.2176385073147262,0
411072,0,9,2,2,3,0,0,106.66666666666667,1.2174161251104476,0
411088,0,8,0,0,1,0,0,32,1.217193793079337,0
411104,0,7,0,0,2,0,0,312,1.216971511207977,0
411120,0,5,2,2,1,0,0,144,1.2167492794829515,0
411136,0,6,0,0,0,0,0,NaN,1.2165270978908513,0
411152,0,6,0,0,2,0,0,80,1.2163049664182677,0
411168,0,4,2,2,0,0,0,NaN,1.2160828850517997,0
411184,0,6,1,1,1,0,0,64,1.215860853778048,0
411200,0,6,1,1,1,0,0,80,1.2156388725836194,0
411216,0,6,0,0,2,0,0,40,1.215416941455122,0
411232,0,4,2,2,0,0,0,NaN,1.215195060379172,0
411248,0,6,1,1,1,0,0,80,1.2149732293423858,0
411264,0,6,0,0,0,0,0,NaN,1.2147514483313868,0
411280,0,6,4,4,0,0,0,NaN,1.2145297173327998,0
411296,0,10,0,0,0,0,0,NaN,1.2143080363332566,0
411312,0,10,3,3,4,0,0,72,1.214086405319392,0
411328,0,9,1,1,1,0,0,48,1.2138648242778434,0
411344,0,9,2,2,3,0,0,69.33333333333333,1.2136432931952552,0
411360,0,8,1,1,4,0,0,40,1.2134218120582727,0
411376,0,5,3,3,0,0,0,NaN,1.2132003808535488,0
411392,0,8,3,3,2,0,0,272,1.2129789995677367,0
411408,0,9,2,2,1,0,0,16,1.2127576681874972,0
411424,0,10,0,0,2,0,0,24,1.2125363866994927,0
411440,0,8,1,1,2,0,0,104,1.2123151550903908,0
411456,0,7,1,1,2,0,0,72,1.212093973346863,0
411472,0,6,2,2,0,0,0,NaN,1.2118728414555864,0
411488,0,8,1,1,0,0,0,NaN,1.2116517594032388,0
411504,0,9,0,0,1,0,0,32,1.2114307271765046,0
411520,0,8,1,1,1,0,0,64,1.2112097447620722,0
411536,0,8,0,0,0,0,0,NaN,1.2109888121466341,0
411552,0,8,3,3,0,0,0,NaN,1.2107679293168851,0
411568,0,11,0,0,1,0,0,128,1.2105470962595277,0
411584,0,10,3,3,3,0,0,117.33333333333333,1.2103263129612631,0
411600,0,10,0,0,4,0,0,64,1.2101055794088027,0
411616,0,6,1,1,0,0,0,NaN,1.2098848955888568,0
411632,0,7,2,2,0,0,0,NaN,1.2096642614881434,0
411648,0,9,0,0,1,0,0,64,1.2094436770933832,0
411664,0,8,2,2,1,0,0,256,1.2092231423912994,0
411680,0,9,1,1,2,0,0,576,1.2090026573686241,0
411696,0,8,1,1,0,0,0,NaN,1.2087822220120872,0
411712,0,9,0,0,2,0,0,80,1.2085618363084274,0
411728,0,7,1,1,2,0,0,80,1.2083415002443838,0
411744,0,6,5,5,1,0,0,192,1.2081212138067046,0
411760,0,10,0,0,0,0,0,NaN,1.2079009769821363,0
411776,0,10,2,2,1,0,0,32,1.2076807897574344,0
411792,0,11,1,1,1,0,0,48,1.2074606521193545,0
411808,0,11,1,1,2,0,0,104,1.2072405640546602,0
411824,0,10,0,0,1,0,0,48,1.2070205255501145,0
411840,0,9,1,1,1,0,0,96,1.2068005365924899,0
411856,0,9,1,1,0,0,0,NaN,1.2065805971685575,0
411872,0,10,0,0,0,0,0,NaN,1.2063607072650968,0
411888,0,10,12,12,0,0,0,NaN,1.2061408668688882,0
411904,0,22,1,1,5,0,0,182.4,1.2059210759667203,0
411920,0,18,3,3,2,0,0,48,1.205701334545379,0
411936,0,19,2,2,6,0,0,72,1.2054816425916615,0
411952,0,15,0,0,1,0,0,176,1.205262000092365,0
411968,0,14,2,2,0,0,0,NaN,1.2050424070342907,0
411984,0,16,2,2,0,0,0,NaN,1.2048228634042473,0
412000,0,18,8,8,3,0,0,69.33333333333333,1.2046033691890423,0
412016,0,23,12,12,3,0,0,101.33333333333333,1.2043839243754924,0
412032,0,32,2,2,3,0,0,69.33333333333333,1.2041645289504133,0
412048,0,31,1,1,6,0,0,106.66666666666667,1.2039451829006296,0
412064,0,26,6,6,5,0,0,57.6,1.2037258862129667,0
412080,0,27,1,1,5,0,0,96,1.2035066388742555,0
412096,0,23,1,1,3,0,0,117.33333333333333,1.2032874408713305,0
412112,0,21,0,0,3,0,0,165.33333333333334,1.2030682921910312,0
412128,0,18,2,2,4,0,0,148,1.2028491928201983,0
412144,0,16,1,1,3,0,0,165.33333333333334,1.2026301427456803,0
412160,0,14,0,0,4,0,0,72,1.2024111419543266,0
412176,0,10,0,0,1,0,0,48,1.2021921904329937,0
412192,0,9,2,2,1,0,0,176,1.2019732881685385,0
412208,0,10,1,1,1,0,0,208,1.2017544351478249,0
412224,0,10,3,3,1,0,0,80,1.201535631357719,0
412240,0,12,2,2,4,0,0,68,1.2013168767850937,0
412256,0,10,1,1,2,0,0,48,1.201098171416821,0
412272,0,9,3,3,1,0,0,208,1.200879515239782,0
412288,0,11,0,0,2,0,0,56,1.2006609082408604,0
412304,0,9,1,1,4,0,0,104,1.20044235040694,0
412320,0,6,1,1,0,0,0,NaN,1.2002238417249158,0
412336,0,7,3,3,1,0,0,448,1.2000053821816805,0
412352,0,9,0,0,0,0,0,NaN,1.1997869717641336,0
412368,0,9,3,3,0,0,0,NaN,1.1995686104591785,0
412384,0,12,1,1,0,0,0,NaN,1.1993502982537227,0
412400,0,13,1,1,2,0,0,200,1.1991320351346764,0
412416,0,12,0,0,3,0,0,53.333333333333336,1.1989138210889563,0
412432,0,9,4,4,1,0,0,32,1.1986956561034798,0
412448,0,12,2,2,1,0,0,144,1.1984775401651728,0
412464,0,13,2,2,1,0,0,32,1.1982594732609593,0
412480,0,14,1,1,4,0,0,180,1.1980414553777736,0
412496,0,11,1,1,0,0,0,NaN,1.197823486502548,0
412512,0,12,2,2,0,0,0,NaN,1.1976055666222245,0
412528,0,14,3,3,1,0,0,48,1.197387695723745,0
412544,0,16,1,1,1,0,0,112,1.1971698737940575,0
412560,0,16,0,0,3,0,0,48,1.196952100820112,0
412576,0,13,0,0,3,0,0,122.66666666666667,1.1967343767888665,0
412592,0,10,0,0,0,0,0,NaN,1.196516701687277,0
412608,0,10,1,1,2,0,0,120,1.1962990755023089,0
412624,0,9,1,1,0,0,0,NaN,1.1960814982209305,0
412640,0,10,3,3,1,0,0,176,1.1958639698301103,0
412656,0,12,1,1,0,0,0,NaN,1.1956464903168265,0
412672,0,13,0,0,1,0,0,32,1.1954290596680555,0
412688,0,12,1,1,2,0,0,72,1.1952116778707838,0
412704,0,11,5,5,0,0,0,NaN,1.194994344911996,0
412720,0,16,1,1,2,0,0,112,1.1947770607786858,0
412736,0,15,0,0,4,0,0,176,1.1945598254578462,0
412752,0,11,1,1,2,0,0,80,1.1943426389364782,0
412768,0,10,3,3,4,0,0,156,1.194125501201584,0
412784,0,9,1,1,2,0,0,48,1.1939084122401724,0
412800,0,8,0,0,1,0,0,32,1.1936913720392528,0
412816,0,7,0,0,0,0,0,NaN,1.1934743805858419,0
412832,0,7,2,2,1,0,0,400,1.1932574378669578,0
412848,0,8,0,0,0,0,0,NaN,1.1930405438696252,0
412864,0,8,2,2,1,0,0,32,1.192823698580869,0
412880,0,9,2,2,1,0,0,240,1.192606901987723,0
412896,0,10,0,0,1,0,0,960,1.1923901540772204,0
412912,0,9,3,3,4,0,0,156,1.1921734548364005,0
412928,0,8,0,0,0,0,0,NaN,1.191956804252309,0
412944,0,8,1,1,1,0,0,32,1.191740202311989,0
412960,0,8,2,2,3,0,0,85.33333333333333,1.1915236490024954,0
412976,0,7,2,2,1,0,0,192,1.1913071443108798,0
412992,0,8,5,5,1,0,0,240,1.1910906882242036,0
413008,0,12,2,2,1,0,0,96,1.1908742807295278,0
413024,0,13,2,2,3,0,0,26.666666666666668,1.190657921813922,0
413040,0,12,1,1,1,0,0,160,1.190441611464454,0
413056,0,12,4,4,2,0,0,56,1.1902253496682014,0
413072,0,14,2,2,2,0,0,104,1.190009136412241,0
413088,0,14,4,4,1,0,0,112,1.189792971683657,0
413104,0,17,3,3,2,0,0,88,1.1895768554695345,0
413120,0,18,0,0,2,0,0,144,1.1893607877569667,0
413136,0,16,1,1,4,0,0,88,1.1891447685330463,0
413152,0,13,2,2,2,0,0,96,1.1889287977848726,0
413168,0,13,1,1,1,0,0,96,1.1887128754995473,0
413184,0,13,0,0,4,0,0,56,1.1884970016641785,0
413200,0,9,1,1,0,0,0,NaN,1.1882811762658745,0
413216,0,10,1,1,3,0,0,149.33333333333334,1.188065399291753,0
413232,0,8,2,2,4,0,0,88,1.1878496707289283,0
413248,0,6,0,0,2,0,0,48,1.187633990564526,0
413264,0,4,2,2,0,0,0,NaN,1.1874183587856713,0
413280,0,6,0,0,0,0,0,NaN,1.1872027753794936,0
413296,0,6,1,1,1,0,0,64,1.1869872403331292,0
413312,0,6,1,1,0,0,0,NaN,1.1867717536337135,0
413328,0,7,1,1,3,0,0,202.66666666666666,1.1865563152683902,0
413344,0,5,1,1,2,0,0,144,1.186340925224305,0
413360,0,4,2,2,0,0,0,NaN,1.1861255834886082,0
413376,0,6,1,1,2,0,0,40,1.1859102900484515,0
413392,0,5,1,1,0,0,0,NaN,1.1856950448909966,0
413408,0,6,1,1,1,0,0,48,1.1854798480034012,0
413424,0,6,0,0,1,0,0,160,1.1852646993728335,0
413440,0,5,1,1,0,0,0,NaN,1.1850495989864624,0
413456,0,6,0,0,2,0,0,72,1.1848345468314614,0
413472,0,4,5,5,0,0,0,NaN,1.184619542895008,0
413488,0,9,1,1,1,0,0,48,1.1844045871642837,0
413504,0,9,2,2,0,0,0,NaN,1.1841896796264733,0
413520,0,11,3,3,2,0,0,80,1.183974820268766,0
413536,0,12,2,2,2,0,0,56,1.1837600090783553,0
413552,0,12,6,6,2,0,0,56,1.1835452460424383,0
413568,0,16,0,0,1,0,0,48,1.1833305311482167,0
413584,0,15,1,1,2,0,0,32,1.1831158643828934,0
413600,0,14,3,3,7,0,0,80,1.18290124573368,0
413616,0,10,1,1,1,0,0,224,1.1826866751877867,0
413632,0,10,0,0,0,0,0,NaN,1.182472152732432,0
413648,0,10,4,4,0,0,0,NaN,1.1822576783548346,0
413664,0,14,1,1,2,0,0,64,1.182043252042222,0
413680,0,13,1,1,0,0,0,NaN,1.1818288737818188,0
413696,0,14,1,1,1,0,0,48,1.1816145435608598,0
413712,0,14,1,1,3,0,0,154.66666666666666,1.1814002613665797,0
413728,0,12,1,1,1,0,0,112,1.1811860271862213,0
413744,0,12,1,1,4,0,0,80,1.1809718410070256,0
413760,0,9,1,1,3,0,0,80,1.1807577028162421,0
413776,0,7,2,2,2,0,0,184,1.1805436126011224,0
413792,0,7,0,0,1,0,0,192,1.180329570348922,0
413808,0,6,2,2,0,0,0,NaN,1.1801155760469002,0
413824,0,8,0,0,1,0,0,240,1.1799016296823226,0
413840,0,7,3,3,1,0,0,32,1.1796877312424536,0
413856,0,9,1,1,1,0,0,16,1.1794738807145666,0
413872,0,9,1,1,3,0,0,64,1.179260078085936,0
413888,0,7,3,3,0,0,0,NaN,1.1790463233438406,0
413904,0,10,1,1,0,0,0,NaN,1.1788326164755651,0
413920,0,11,0,0,2,0,0,88,1.1786189574683943,0
413936,0,9,1,1,1,0,0,96,1.1784053463096213,0
413952,0,9,0,0,2,0,0,128,1.1781917829865385,0
413968,0,7,2,2,0,0,0,NaN,1.1779782674864452,0
